"Word_Problem_ID" "stemsearchedterm" "Lemma" "Category" "Word_Problem"
"" "269" "it" "17" "neutral" "(313) A man walks 1 m. 1 fur. 7 p. in 20 minutes : how long will it take him to walk 41 m. 2 fur. 12 p. ?"
"" "270" "it" "22" "neutral" "(314) A clock which gains 7! minutes in 24 hours is 12 minutes fast at midnight on Sunday. What o'clock will it indicate at 4 o'clock on Wednesday afternoon ?"
"" "271" "it" "19" "neutral" "(315) How much 4 per cent. stock at 96 can be bought for £1000 ? What annual income will it produce ?"
"" "286" "it" "19" "neutral" "(344) A and B can do a piece of work in 8 days ,  B and C can do it in 12 days ,  and A ,  B ,  and C can do it in 6 days. In how many days can A and C do it ?"
"" "286" "it" "30" "neutral" "(344) A and B can do a piece of work in 8 days ,  B and C can do it in 12 days ,  and A ,  B ,  and C can do it in 6 days. In how many days can A and C do it ?"
"" "286" "it" "43" "neutral" "(344) A and B can do a piece of work in 8 days ,  B and C can do it in 12 days ,  and A ,  B ,  and C can do it in 6 days. In how many days can A and C do it ?"
"" "289" "it" "31" "neutral" "(347) In a compound metal the proportion of tin to coppe1 is 7 -75 to 92-25. Find to the nearest penny the value of 8 cwt. 3 qr. of it ,  if tin is at £140 per ton ,  and copper at £80."
"" "292" "it" "22" "neutral" "(355) The discount on £516. 7s. 3d. for 3 months is .£5. is. 2 , d.  ;  at what rate per cent. is it calculated ?"
"" "297" "it" "16" "neutral" "(363) What must be the least number of soldiers in a regiment to admit of its being drawn up 2 ,  3 ,  4 ,  5 or 6 deep ,  and also of its being formed into a solid square ?"
"" "297" "it" "30" "neutral" "(363) What must be the least number of soldiers in a regiment to admit of its being drawn up 2 ,  3 ,  4 ,  5 or 6 deep ,  and also of its being formed into a solid square ?"
"" "307" "it" "20" "neutral" "(382) A man sold a horse for £41. 17J. ,  and by so doing lost 7 per cent. on what it cost Mm : find the cost price."
"" "319" "it" "22" "neutral" "(399) A sum of money amounts in 3 years at 5 per cent. compound interest to £926. 2s.  ;  what would be its amount in 5 years ?"
"" "320" "it" "31" "neutral" "(400) If 6 men and 2 boys can reap 13 acres in 2 days ,  and 7 men and 5 boys can reap 33 acres in 4 days ,  how long will it take 2 men and 2 boys to reap 10 acres?"
"" "324" "it" "13" "neutral" "(406) A rectangular court is 50 yards long and 30 yards broad. It has paths joining the middle points of the opposite sides ,  of 6 ft. in breadth ,  and also paths of the same breadth running all round it. The remainder is covered with grass. If the cost of the pavement be 1s. 8d. per square foot ,  and of the grass 3*. per square yard ,  find the whole cost of laying out the court."
"" "324" "it" "39" "neutral" "(406) A rectangular court is 50 yards long and 30 yards broad. It has paths joining the middle points of the opposite sides ,  of 6 ft. in breadth ,  and also paths of the same breadth running all round it. The remainder is covered with grass. If the cost of the pavement be 1s. 8d. per square foot ,  and of the grass 3*. per square yard ,  find the whole cost of laying out the court."
"" "326" "it" "35" "neutral" "(408) The gold coinage of one nation contains 1 part of silver to 1 1 parts of gold without any alloy  ;  that of another nation ,  1 part of alloy to 23 parts of gold. It is found that 46 of the first weigh as much as 881 of the second. The intrinsic value of silver is one-sixteenth that of gold. Determine the par of exchange."
"" "330" "it" "31" "neutral" "(416) If 20 men do a piece of work in 14 weeks ,  working 6 days a week and 8 hours a day ,  in how many weeks will 24 men do it ,  working 5 days a week and 7 hours a day ?"
"" "331" "it" "43" "neutral" "(417) A railway train having left a terminus at noon is overtaken at 6 p.m. by another train ,  which left the same terminus at 1 p.m. If the former train had been 10 miles farther on the road when the latter started ,  it would not have been overtaken till 8 p.m. Find the rates of the trains."
"" "332" "it" "34" "neutral" "(418) How many yards of paper 1/2 yd. wide will cover the walls of a room 20J ft. long ,  11| ft. wide ,  125 ft. high  ;  and what will be the cost of it at 2 \d. per yard ?"
"" "334" "it" "16" "neutral" "(421) A butcher bought 160 lb. of mutton for £4 ,  ana sold two-thirds of it at 8d. per lb.  ;  at what price per lb. must he sell the remainder so as to gain £2. 5*. on the whole?"
"" "344" "it" "51" "neutral" "(435) Two cogwheels work together ,  one having 360 teeth ,  and the other 100  ;  if the first revolves 20 times in one minute ,  how many times will the second revolve in an hour ? and if the latter turn a drum ,  whose circumference is five feet ,  how many miles of thread will it wind upon the drum in a working day of 1 1 hours ?"
"" "346" "it" "23" "neutral" "(437) A tank is 8 ft. long ,  5 ft. 4 in. wide ,  4 ft. 6 in. deep. Find the number of gallons it contains ,  having given that 1 cub. ft. of water weighs 1000 oz. ,  and that a pint of water weighs a pound and a quarter. If ,  when the cistern is three-quarters full ,  and water running in at the rate of 18 quarts per minute ,  a leak should break out ,  which discharges 7 gallons per minute ,  how long will it be before the cistern is half full ?"
"" "346" "it" "82" "neutral" "(437) A tank is 8 ft. long ,  5 ft. 4 in. wide ,  4 ft. 6 in. deep. Find the number of gallons it contains ,  having given that 1 cub. ft. of water weighs 1000 oz. ,  and that a pint of water weighs a pound and a quarter. If ,  when the cistern is three-quarters full ,  and water running in at the rate of 18 quarts per minute ,  a leak should break out ,  which discharges 7 gallons per minute ,  how long will it be before the cistern is half full ?"
"" "347" "it" "18" "neutral" "(438) An agent has to receive a rent paid in corn from a tenant ,  and to deliver it to the landlord. At each payment he uses ,  so as to benefit himself ,  a false balance ,  such that 9 lb. in one scale balances 10 lb. in the other. Corn being worth 49J. a quarter ,  the value of his plunder is ^46. iu. What is the corn-rent ?"
"" "349" "it" "23" "neutral" "(440) If the length of a square reservoir be 12 ft. 8 in. ,  what weight of water must be drawn off that it may sink 3 ft. 9 in. ? (N.B.—1 cubic ft. of water weighs 1000 oz.)"
"" "357" "it" "19" "neutral" "(455) An army loses 12000 men in battle ,  one.sixth of the remainder in a forced march ,  and then it has 60000 men left. Of how many men did it consist at first ?"
"" "357" "it" "29" "neutral" "(455) An army loses 12000 men in battle ,  one.sixth of the remainder in a forced march ,  and then it has 60000 men left. Of how many men did it consist at first ?"
"" "361" "it" "32" "neutral" "459) Two trains start at the same time from London and Edinburgh ,  and proceed towards each other at the rates of 30 and 50 miles per hour respectively. When they meet ,  it is found that one train has run 100 miles farther than the other. Find the distance between London and Edinburgh."
"" "369" "it" "15" "neutral" "(473) A grocer buys half a ton of sugar for £29. io*. ,  and retails it at 7id. a pound : how much does he gain by it ?"
"" "369" "it" "26" "neutral" "(473) A grocer buys half a ton of sugar for £29. io*. ,  and retails it at 7id. a pound : how much does he gain by it ?"
"" "374" "it" "24" "neutral" "(478) If 3 men ,  4 women ,  5 boys ,  or 6 girls ,  can perform a piece of work in 60 days ,  how long will it take 1 man ,  2 women ,  3 boys ,  and 4 girls ,  all working together ?"
"" "379" "it" "55" "neutral" "(486) The expense of painting the wainscot of a room is £16. 1 5 J. 37> ,  at 2s. 3d. per square foot ,  the wainscot being 2 feet deep. What will be the expense of carpeting the room with carpet 27 inches broad at 4J. 6d. per yard ,  the breadth of the room being to its length as 62 is to 87 ?"
"" "391" "it" "35" "neutral" "(499) A and B can do a piece of work in 6f days ,  A and C in 4f days ,  A ,  B ,  and C in 3 J days. In how many days could A do it alone ?"
"" "397" "it" "19" "neutral" "(507) A piece of work must be finished in 36 days ,  and 15 men are set to do it ,  working 9 hours a day  ;  but after 24 days it is found that only three-flfths of the work is done. If 3 additional men be then put on ,  how many hours a day will they all have to labour ,  in order to finish the work in time ?"
"" "397" "it" "29" "neutral" "(507) A piece of work must be finished in 36 days ,  and 15 men are set to do it ,  working 9 hours a day  ;  but after 24 days it is found that only three-flfths of the work is done. If 3 additional men be then put on ,  how many hours a day will they all have to labour ,  in order to finish the work in time ?"
"" "402" "it" "26" "neutral" "(515) The cost of a cube of metal ,  at ^3. 1oj. ^d. per cubic inch ,  is ^r2o6. 4r. i , d. Find the cost of gilding it over at a halfpenny per square inch.-"
"" "403" "it" "13" "neutral" "(516) Gold of the value of ^423267 arrives from Australia  ;  what is its weight in lb. avoirdupois ,  the price being 1 8s. per oz. troy ,  and 1 lb. avoirdupois being equal to 29J oz. troy ?"
"" "404" "it" "30" "neutral" "(517) A can do one-half of a piece of work in 1 hour ,  B can do three-fourths of the remainder in an hour ,  and C can finish it in 20 minutes : how long would A ,  B ,  and C together take to do it ?"
"" "404" "it" "45" "neutral" "(517) A can do one-half of a piece of work in 1 hour ,  B can do three-fourths of the remainder in an hour ,  and C can finish it in 20 minutes : how long would A ,  B ,  and C together take to do it ?"
"" "405" "it" "31" "neutral" "(518) A person can read a book containing 220 pages ,  each of which contains 28 lines ,  and each line on an average 12 words ,  in 53 hours  ;  how long will it take him to read a book containing 400 pages ,  each of which contains 36 lines ,  and each line on an average 14 words"
"" "410" "it" "38" "neutral" "(525) There are two rectangular fields equal in area  ;  the sides of one are 945 yards and 1344 yards in length ,  and the longer side of the second is 11 34 yards  ;  what is the length of its shorter side ,  and how many acres are there in each field ?"
"" "414" "it" "15" "neutral" "(529) A coal-truck is exactly filled by barrows which hold each 9 cwt.  ;  it is exactly emptied again by sacks which hold each 5 cwt.  ;  given that the contents of the truck were between 4 and 5 tons ,  find the exact amount."
"" "416" "it" "13" "neutral" "(534) The area of a rectangular field ,  whose length is three times its breadth ,  is 6 ac. 96Q yd.  ;  find the distance from corner to corner."
"" "428" "it" "24" "neutral" "(548) The cubic content of a room 20 ft. long ,  and 12^ ft high ,  is 4875 cubic feet  ;  find the cost of painting its walls at gd. the square yard."
"" "429" "it" "10" "neutral" "(549) The masters of a school are .041^ of its whole number ,  but after 40 new boys have been added the masters became .0375 of the whole. How many boys and masters were there before the new boys came ?"
"" "441" "it" "19" "neutral" "(565) A room ,  10 ft. high and 20 ft. long ,  requires 760 square feet of paper to cover its walls ,  without deduction for windows and doors. What is the cost of the carpet which will cover the floor ,  at the price of 6s. 3d. per square yard ?"
"" "456" "it" "25" "neutral" "(580) The content of a cistern is the sum of two cubes whose edges are 10 inches and 2 inches ,  and the area of its base is the difference between two squares whose sides are l\ and 1 1 feet. Find its depth."
"" "456" "it" "42" "neutral" "(580) The content of a cistern is the sum of two cubes whose edges are 10 inches and 2 inches ,  and the area of its base is the difference between two squares whose sides are l\ and 1 1 feet. Find its depth."
"" "459" "it" "21" "neutral" "(583) A grocer buys 4 cwt. 3 qr. 14 lb. of sugar at £1. 16s. 8d. per cwt. ,  and sells it at 4\d. per lb.  ;  how much does he gain or lose per. cent. ?"
"" "464" "it" "26" "neutral" "(588) If when 25 per cent. is lost in grinding wheat ,  a country has to import 10 , 000 , 000 quarters ,  but can maintain itself on its own produce if only 5 per cent. be lost ,  find the quantity of wheat grown in the country."
"" "467" "it" "35" "neutral" "(593) The floor of a room ,  14 ft. by 12^ ft. ,  being partly covered by a carpet measuring n~ ft. by 9f ft. ,  how much floor-cloth will complete the covering ,  and what will it cost at 6s. per square yard ?"
"" "470" "it" "36" "neutral" "(597) A and B can do a piece of work in 6 days ,  B and C in 8 days ,  A ,  B ,  and C in 4 days. How long would A and C take to do it ?"
"" "472" "it" "24" "neutral" "(599) If ,  by selling an article for £38. 5*. ,  8 per cent. is lost ,  what per cent. is gained or lost by selling it for £57 ?"
"" "474" "it" "82" "neutral" "(603) If 13 solid inches of copper balance 17 of iron ,  and 15 of iron balance 16 of tin ,  and 19 of tin balance 12 of zinc ,  how many solid inches of zinc balance 2470 solid inches oi copper ? (604) A tradesman marks his goods with two prices : the one for ready money ,  the other for 6 months' credit ,  the rate of interest being 5 per cent. per ann.  ;  if the credit price of an article be 6s. iod. ,  what ought its ready-money price to be ?"
"" "487" "it" "13" "neutral" "(619) A dealer purchases a liquid at 4s. the gallon ,  and dilutes it with so much water that ,  when he sells the com pound at 3s. a gallon ,  he gains 20 per cent. on his outlay. How much water is there in every gallon of the compound sold?"
"" "489" "it" "8" "neutral" "(621) Reduce to a vulgar fraction in its lowest terms • 583 ,  and find the number of grains it represents when the unit is 3 oz. 5 dwt."
"" "489" "it" "18" "neutral" "(621) Reduce to a vulgar fraction in its lowest terms • 583 ,  and find the number of grains it represents when the unit is 3 oz. 5 dwt."
"" "494" "it" "14" "neutral" "(626) A labourer has to spend $r. cjkd. a week on bread when it is at 6\d. the quartern. If it rises to yd. how much less bread must his family eat in a week ,  so that it may cost him the same as before ?"
"" "494" "it" "22" "neutral" "(626) A labourer has to spend $r. cjkd. a week on bread when it is at 6\d. the quartern. If it rises to yd. how much less bread must his family eat in a week ,  so that it may cost him the same as before ?"
"" "494" "it" "39" "neutral" "(626) A labourer has to spend $r. cjkd. a week on bread when it is at 6\d. the quartern. If it rises to yd. how much less bread must his family eat in a week ,  so that it may cost him the same as before ?"
"" "505" "it" "27" "neutral" "(637) If 15 masons ,  working 10 hours a day ,  can build a wall ,  6 ft. high and 100 yd. long ,  in 6 days ,  how long will it take 7 masons ,  working 9 hours a day ,  to build a wall 9 ft. high and 140 yd. long ?"
"" "507" "it" "18" "neutral" "(639) A grocer buys 567 cwt. of sugar at £1. 1gs. io±d. per cwt. ,  and mixes it with 1161 cwt. bought at £2. 2s. 6±d. per cwt.  ;  at what price per lb. must he sell the mixture to realise a profit of 12 per cent. ?"
"" "509" "it" "15" "neutral" "(642) A railway carriage travels 77 miles in 87 minutes ,  find how many feet it passes over in a second  , ' and if the circumference of a wheel be 11 ft. 6 in. ,  how many times does it revolve ?"
"" "509" "it" "37" "neutral" "(642) A railway carriage travels 77 miles in 87 minutes ,  find how many feet it passes over in a second  , ' and if the circumference of a wheel be 11 ft. 6 in. ,  how many times does it revolve ?"
"" "513" "it" "58" "neutral" "(646) If in a box 3 ft. 6 in. long ,  1 ft. 7 in. deep ,  and 1 ft. 10 in. wide I pack 160 books ,  each 9I in. long ,  5y in. wide ,  and 1* in. thick ,  find how many more ,  of a size 7 in. long ,  45 in. wide ,  and 1 inch thick ,  are required to fill it."
"" "521" "it" "43" "neutral" "(655) A luggage-train leaves a station and travels at the rate of 10 miles an hour  ;  after 4 hours another train follows from the same station ,  travelling 16 2/3 miles an hour  ;  how far must the second train travel before it comes up with the first?"
"" "523" "it" "50" "neutral" "(657) Show that the interest on £266. 13*. $d. for 3 months at 45 per cent. is equal to the discount on  , £83 for 15 months at 3 per cent. (658) A piece of work has to be finished in 36 days ,  and 15 men are set to do it ,  working 9 hours a day  ;  but after 24 days it is found that only three-fifths of the work is done  ;  if 3 additional men be then put on ,  how many hours a day will all have to work so as to finish the task in time ?"
"" "523" "it" "60" "neutral" "(657) Show that the interest on £266. 13*. $d. for 3 months at 45 per cent. is equal to the discount on  , £83 for 15 months at 3 per cent. (658) A piece of work has to be finished in 36 days ,  and 15 men are set to do it ,  working 9 hours a day  ;  but after 24 days it is found that only three-fifths of the work is done  ;  if 3 additional men be then put on ,  how many hours a day will all have to work so as to finish the task in time ?"
"" "524" "it" "18" "neutral" "(659) I buy corn in France at 29 francs per hectolitre  ;  at what price must I sell it in England per imperial bushel ,  so that at least I may not lose? The cost of freight is I franc per 100 hectolitres  ;  the commission is i\ per cent.  ;  insurance 1 per cent.  ;  the course of exchange 25 fr. 30 cent. for £l sterling  ;  and 64 imperial bushels = 22 hectolitres."
"" "526" "it" "9" "neutral" "(663)  The breadth of a room is twice its height and half its length ,  and the contents are 4096 cubic feet. Find the dimensions of the room."
"" "526" "it" "13" "neutral" "(663)  The breadth of a room is twice its height and half its length ,  and the contents are 4096 cubic feet. Find the dimensions of the room."
"" "530" "it" "19" "neutral" "(667) A man buys a farm of 1 50 acres for £4624 ,  and after repairing the buildings lets it at 30*. per acre ,  thereby getting a return of 4! per cent. on his money : how much did he spend on repairs ?"
"" "541" "it" "12" "neutral" "(680) The surface of Great Britain contains 83827 square miles  ;  find its value at £1 1. ys. 6d. per acre."
"" "543" "it" "5" "neutral" "(682) Decompose 831600 into its prime factors ,  and find the least multiplier of it ,  which will make the product a perfect cube."
"" "543" "it" "14" "neutral" "(682) Decompose 831600 into its prime factors ,  and find the least multiplier of it ,  which will make the product a perfect cube."
"" "547" "it" "10" "neutral" "(686) The price of oats being 28s. per quarter ,  it costs 1 7 *. j , d. per week to keep a horse  ;  if oats only cost 24*. per quarter the expense would be 1$s. u\d.  ;  what quantity of oats does a horse eat in a year ?"
"" "548" "it" "11" "neutral" "(687) The breadth of a room is two-thirds of its length and three-halves of its height ,  and the contents are 5832 cubic feet. Find the dimensions of the room."
"" "548" "it" "17" "neutral" "(687) The breadth of a room is two-thirds of its length and three-halves of its height ,  and the contents are 5832 cubic feet. Find the dimensions of the room."
"" "551" "it" "26" "neutral" "(690) A grocer buys twice as much black tea as green ,  giving two shillings a pound more for the green than the black  ;  he retails it when mixed at $s. a pound ,  and makes 25 per cent. on his outlay. What did he give for each sort of tea ?"
"" "556" "it" "32" "neutral" "(695) A work can be accomplished by A and B in 4 days  ;  by A and C in 6 days  ;  by B and C in 8 days. Find in what time it would be accomplished by all working together."
"" "565" "it" "37" "neutral" "(705) State the connection between Troy and Avoirdupois weights. A ring weighs 1 dwt. 4 gr. ,  and is worth £1. 2s.  ;  if 1050 of such rings be packed in a box weighing 3! lb. ,  what would it cost to convey them 144 miles at the rate of $s. per ton per mile ,  insurance being demanded at the rate of i per cent. ?"
"" "566" "it" "5" "neutral" "(706) How long will it be before £2500 put out to compound interest at 10 per cent. per ann. will obtain £1727. ns. 9.3^. as interest?"
"" "568" "it" "11" "neutral" "(708) One clock strikes four times while another strikes three. It is observed that they both begin striking a certain hour together ,  and that the last stroke of one is simultaneous with the last stroke but two of the other. What o'clock is it ?"
"" "568" "it" "44" "neutral" "(708) One clock strikes four times while another strikes three. It is observed that they both begin striking a certain hour together ,  and that the last stroke of one is simultaneous with the last stroke but two of the other. What o'clock is it ?"
"" "569" "it" "56" "neutral" "(709) A man and a boy are to work on alternate days at a piece of work ,  which would have occupied the boy alone 13 days. If the boy take the first day ,  the work will be finished half a day later than if the man commences. Find how long they would take to do it working together."
"" "572" "it" "5" "neutral" "(712) How long will it take to walk round a square field containing 13 acres 81 yards ,  at the rate of 3I miles an hour ?"
"" "575" "it" "38" "neutral" "(715) A piece of work can be done by 35 men in 50 days  ;  but ,  after working together for 12 days ,  16 of the men leave off work. In how many days will the remaining men finish it ?"
"" "576" "it" "11" "neutral" "(716) Two men invest £300 and £100 in a machine  ;  it works 6 months for each of them : determine what one must pay the other ,  if they would have made 30 per cent. on the money by letting the machine."
"" "582" "it" "20" "neutral" "(723) A person buys a farm of 240 acres for .£6500 ,  and ,  after laying out money on repairs ,  lets it at 24 shillings per acre ,  getting a return of 3J per cent. for his money : how much did he expend on repairs ?"
"" "591" "it" "24" "neutral" "(733) The supply of a number of persons with bread at •j\d. the loaf for 31 days cost ^27. i8*.  ;  what will it cost to supply f of that number for 20 days at t£d. the loaf?"
"" "593" "it" "9" "neutral" "(735) A man buys an article and sells it again so as to gain 5 per cent. If he had bought it at 5 per cent. less ,  and sold it for is. less ,  he would have gained 10 per cent. Find the cost price."
"" "593" "it" "22" "neutral" "(735) A man buys an article and sells it again so as to gain 5 per cent. If he had bought it at 5 per cent. less ,  and sold it for is. less ,  he would have gained 10 per cent. Find the cost price."
"" "593" "it" "30" "neutral" "(735) A man buys an article and sells it again so as to gain 5 per cent. If he had bought it at 5 per cent. less ,  and sold it for is. less ,  he would have gained 10 per cent. Find the cost price."
"" "596" "it" "36" "neutral" "(738) A monolith of granite in the Isle of Mull is said to be about 108 feet in length ,  and to have an average transverse section of 113 square feet. If shaped for an obelisk ,  it would probably lose one-third of its bulk ,  and then weigh 600 tons. Determine the number of cubic yards in such an obelisk and the weight in pounds of a cubic foot of granite."
"" "596" "it" "43" "neutral" "(738) A monolith of granite in the Isle of Mull is said to be about 108 feet in length ,  and to have an average transverse section of 113 square feet. If shaped for an obelisk ,  it would probably lose one-third of its bulk ,  and then weigh 600 tons. Determine the number of cubic yards in such an obelisk and the weight in pounds of a cubic foot of granite."
"" "598" "it" "13" "neutral" "(740) What is the capacity of a vessel ,  out of which ,  when it is half full ,  9 gallons being drawn ,  there remains 1/5 of the whole content."
"" "599" "it" "16" "neutral" "(741) A rectangular field measures 12 chains 25 links by 5 chains 60 links  ;  find its area in acres ,  roods ,  and poles."
"" "602" "it" "36" "neutral" "(744) A and B can together do a piece of work in 2 hours ,  B and C in if hours ,  A ,  B ,  and C in if hours : in what time can. A and C do it ?"
"" "609" "it" "22" "neutral" "(751) If £10. is. 3d. be a person's income-tax at 6d. in the pound ,  how much in the pound is it when his income-tax is £12. 11s. 6*d. ?"
"" "610" "it" "22" "neutral" "(752) If 20 men can reap a field of 105 acres in 6 days of 12 hours each ,  how long will it take 16 men to reap 126 acres ,  working 16 hours a day ?"
"" "611" "it" "17" "neutral" "(753) If 9 tons 75 cwt. of iron be sold for £245 ,  and the gain on it be 20 per cent. ,  what was the cost per cwt. ?"
"" "615" "it" "24" "neutral" "(757) I buy a field for £1000 ,  for which I receive £30 a year rent ,  which I invest as soon as I receive it at 4 per cent. compound interest. At the end of 3 years I sell the field for £1030. What have I lost or gained by buying the field ,  instead of investing the purchase money on the same terms that I invested the rent ?"
"" "620" "it" "31" "neutral" "(762) A plate of gold ,  3 inches square and one-eighth of an inch thick ,  is extended by hammering so as to cover a surface of 7 yards square  ;  find its present thickness."
"" "624" "it" "33" "neutral" "(766) A and B run a race ,  and A wins by 20 yards  ;  C and D run over the same course ,  and C wins by 60 yards  ;  B and D run over it ,  and B wins by 40 yards. If A and C run ,  which will win ,  and by how much ,  if the course is 1 mile in length?"
"" "630" "it" "19" "neutral" "(772) If 5 men can do as much as 8 boys in a day ,  how many days will it take 32 boys to finish a piece of work of which 15 men did a quarter in 16 days ?"
"" "631" "it" "22" "neutral" "(773) A banker borrows money at 3! per cent. ,  and pays the interest at the end of the year  ;  he lends it out at 5 per cent. ,  but receives the interest half-yearly ,  and by this means gains £200 a year : how much does he borrow ?"
"" "637" "it" "19" "neutral" "(779) A train ,  having to perform a journey of 250 miles ,  is obliged after 103 miles to reduce its speed by one-fifth. The result is that the train arrives at its destination 1 hr. 10 min. behind time. What is its ordinary rate ?"
"" "637" "it" "32" "neutral" "(779) A train ,  having to perform a journey of 250 miles ,  is obliged after 103 miles to reduce its speed by one-fifth. The result is that the train arrives at its destination 1 hr. 10 min. behind time. What is its ordinary rate ?"
"" "637" "it" "42" "neutral" "(779) A train ,  having to perform a journey of 250 miles ,  is obliged after 103 miles to reduce its speed by one-fifth. The result is that the train arrives at its destination 1 hr. 10 min. behind time. What is its ordinary rate ?"
"" "646" "it" "20" "neutral" "(788) When the income-tax was ']d. in the pound ,  a person had to pay .£63 less than when it was 14^. in the pound ,  although his income had diminished in the interim by .£225. What was his income at first ?"
"" "650" "it" "15" "neutral" "(792) A man buys 130 yards of a certain material ,  he sells half of it at a gain of 20 per cent. ,  and the remainder at a gain of 15 per cent. ,  and realised ^95. gs. 4\d. What was the cost price per yard ?"
"" "652" "it" "35" "neutral" "(794) A landlord has an estate that brings him in £3000 a year ,  but this gross income is liable to deductions for rates and repairs to the extent of 12 per cent. He sells it at 26 years' purchase on the gross income ,  and invests the price in the 3 per cents ,  at 975. What difference is caused in his income ?"
"" "658" "it" "18" "neutral" "(800) A square foot of paper weighed 104.68 grains ,  and when 320 figures had been written upon it ,  it weighed 105  ,  155 grains. If a strip of this paper ,  5J inches wide ,  be taken to have written upon it the circulating period of ioo\ OJ ,  which consists of 100102 figures ,  in two lines at the rate of 5 figures to an inch ,  find the weight of the whole."
"" "658" "it" "19" "neutral" "(800) A square foot of paper weighed 104.68 grains ,  and when 320 figures had been written upon it ,  it weighed 105  ,  155 grains. If a strip of this paper ,  5J inches wide ,  be taken to have written upon it the circulating period of ioo\ OJ ,  which consists of 100102 figures ,  in two lines at the rate of 5 figures to an inch ,  find the weight of the whole."
"" "658" "it" "39" "neutral" "(800) A square foot of paper weighed 104.68 grains ,  and when 320 figures had been written upon it ,  it weighed 105  ,  155 grains. If a strip of this paper ,  5J inches wide ,  be taken to have written upon it the circulating period of ioo\ OJ ,  which consists of 100102 figures ,  in two lines at the rate of 5 figures to an inch ,  find the weight of the whole."
"" "660" "it" "31" "neutral" "(802) Reduce 47.6753! to a vulgar fraction ,  and test your result. (803) If by selling wine at 12s. per gallon I lose 25 per cent. ,  at what must I sell it per gallon to gain 25 per cent. ?"
"" "666" "it" "39" "neutral" "(809) How many bricks ,  each 12 in. long ,  3 in. wide ,  and 3 in. thick ,  will be required to build a wall 16 ft. 4 in. long ,  12 ft. 6 in. high ,  and 9 in. thick ,  leaving in it a doorway 6 ft. 3 in. high and 2 ft. 4 in. wide ?"
"" "667" "it" "42" "neutral" "(810) If 3 men and 5 women do a piece of work in 8 days ,  which 2 men and 7 children can do in 12  ;  find how long 13 men ,  14 children ,  and 15 women working together will take to do it."
"" "669" "it" "21" "neutral" "(813) The area of a square flag-stone is 1 sq. yd. 2 ft. 97 in.  ;  find the length of its side."
"" "674" "it" "22" "neutral" "(818) Five men do .6006 of a piece of work in 2.12 hours : how long will 6 boys take to finish it ,  it being known that 3 men and 7 boys have done a similar piece of work in 3 hours ?"
"" "674" "it" "23" "neutral" "(818) Five men do .6006 of a piece of work in 2.12 hours : how long will 6 boys take to finish it ,  it being known that 3 men and 7 boys have done a similar piece of work in 3 hours ?"
"" "675" "it" "22" "neutral" "(819) A cistern without a top is 27 ft. long ,  22 ft. wide ,  and 6 ft. 6 in. deep : what will it cost to paint it inside and out ,  at i\d. a square yard ?"
"" "675" "it" "26" "neutral" "(819) A cistern without a top is 27 ft. long ,  22 ft. wide ,  and 6 ft. 6 in. deep : what will it cost to paint it inside and out ,  at i\d. a square yard ?"
"" "679" "it" "18" "neutral" "(824) The length and breadth of a wooden box are 6 ft. and 4 ft. respectively : find its height ,  if the cost of painting the outside at a square foot amounts to 12s. io\d."
"" "681" "it" "35" "neutral" "(826) If a job can be finished in 45 days by 35 men ,  and if the men drop off by 7 at a time at the end of every 15 days ,  how long will it be before the job is finished ?"
"" "708" "it" "36" "neutral" "(853) A vessel containing 21'84375 gallons of water is emptied by a pitcher which contains when full .078125 gallon How many times can the pitcher be filled entirely ,  and what fraction of a pint will it contain when the last quantity of water is poured into it ?"
"" "708" "it" "47" "neutral" "(853) A vessel containing 21'84375 gallons of water is emptied by a pitcher which contains when full .078125 gallon How many times can the pitcher be filled entirely ,  and what fraction of a pint will it contain when the last quantity of water is poured into it ?"
"" "711" "it" "30" "neutral" "(856) A person invests £5012 in the 3 per cent. consols when they are at 89! ,  the broker's commission being \ per cent. : find his income ,  and the diminution of it arising from the income-tax being increased from qd. to %d. in the pound."
"" "713" "it" "21" "neutral" "(858) A certain quantity of bran will last 3 rabbits or 5 guinea pigs for a month : how long would it last 9 rabbits and 5 guinea pigs ?"
"" "723" "it" "38" "neutral" "(869) How many bricks ,  each 12 in. long ,  4 in. wide ,  and 3 in. thick ,  will be required to build a wall 18 ft. 8 in. long ,  12 ft. 6 in. Mgh ,  and 9 in. thick ,  leaving it it a doorway 6 ft. 3 in. nigh ,  and 2 ft. 8 in. wide ?"
"" "723" "it" "39" "neutral" "(869) How many bricks ,  each 12 in. long ,  4 in. wide ,  and 3 in. thick ,  will be required to build a wall 18 ft. 8 in. long ,  12 ft. 6 in. Mgh ,  and 9 in. thick ,  leaving it it a doorway 6 ft. 3 in. nigh ,  and 2 ft. 8 in. wide ?"
"" "727" "it" "15" "neutral" "(873) The debts of a company are seven millions and a half sterling ,  and its assets are four millions six hundred and eighty-seven thousand five hundred pounds. How much can the company pay in the pound ,  and what will be the debt on which they can pay £1406. 12s. <)\d. ?"
"" "729" "it" "5" "neutral" "(875) A purse and its contents are worth £3. 6s. $±P. ,  and the value of the contents is to that of the purse as 9 to 2. Find the value of the contents of the purse."
"" "731" "it" "26" "neutral" "(877) A sum of money amounts in 10 years at 3! per cent. simple interest to £$06. 15J. i\d. In how many years will it amount to £703. i6J. i>\d. ?"
